E,N,y,x
2707287.523,1228356.31,707286.73,228356.51
2709436.966,1227874.195,709436.15,227874.43
2709870.797,1229046.514,709869.95,229046.72
2712347.904,1228851.711,712347.13,228851.95
2706335.339,1225934.067,706334.58,225934.28
2708245.045,1227221.01,708244.24,227221.22
2711043.363,1227378.717,711042.57,227378.94
2713933.58,1225762.975,713932.78,225763.195
2709919.99,1225906.523,709919.18,225906.72
2710026.11,1221274.43,710025.34,221274.6
2713140.27,1224335.35,713139.48,224335.55
2715364.074,1223893.247,715363.28,223893.45
2709917.419,1215020.535,709916.68,215020.7
2707570.992,1212937.519,707570.256,212937.745
2699054.57,1232556.203,699053.75,232556.39
2697231.963,1232950.46,697231.11,232950.64
2700582.916,1232538.839,700582.12,232539.03
2694505.187,1281329.409,694504.09,281329.75
2697200.882,1280408.675,697199.83,280409.01
2698707.244,1282643.606,698706.19,282643.99
2699523.469,1278205.347,699522.42,278205.65
2699096.534,1277468.763,699095.47,277469.07
2697637.583,1277175.76,697636.5,277176.05
2693791.757,1278989.213,693790.65,278989.48
2699932.7,1272035.165,699931.7,272035.45
2702884.472,1270760.006,702883.48,270760.29
2699867.919,1273122.038,699866.9,273122.32
2699371.167,1279928.311,699370.14,279928.62
2701210.304,1279355.755,701209.28,279356.07
2702960.031,1281204.712,702959.02,281205.06
2704836.059,1278962.067,704835.13,278962.41
2707825.756,1278481.764,707824.8,278482.16
2707316.084,1276492.539,707315.12,276492.98
2705081.041,1275948.198,705080.06,275948.58
2703451.19,1276263.71,703450.17,276264.07
2709535.357,1276579.898,709534.36,276580.34
2712739.932,1275807.826,712738.94,275808.29
2713039.126,1277420.451,713038.11,277420.93
2710363.608,1274418.173,710362.66,274418.6
2707844.583,1274169.525,707843.58,274169.9
2705244.945,1273010.385,705243.96,273010.77
2702749.11,1273619.243,702748.14,273619.56
2706934.582,1272060.049,706933.6,272060.42
2704741.345,1270866.562,704740.41,270866.89
2714756.5,1257051.106,714755.68,257051.37
2717616.456,1257951.372,717615.66,257951.61
2716011.099,1259914.298,716010.26,259914.59
2698204.499,1275620.611,698203.43,275620.88
2698523.929,1272970.762,698522.89,272971.02
2709778.697,1268525.571,709777.8,268525.92
2706039.582,1268722.615,706038.61,268722.95
2707922.79,1266178.989,707921.85,266179.35
2704782.946,1265801.693,704781.99,265802.03
2709741.504,1271576.495,709740.57,271576.89
2712972.331,1272269.343,712971.37,272269.75
2709972.475,1264974.266,709971.59,264974.61
2713174.32,1267174,713173.43,267174.38
2714116.524,1279655.654,714115.48,279656.02
2709909.245,1263292.749,709908.35,263293.07
2711579.936,1263021.804,711579.07,263022.1
2710089.813,1261721.315,710088.92,261721.59
2712332.546,1260372.255,712331.69,260372.54
2715671.524,1262279.288,715670.69,262279.59
2708843.468,1259861.41,708842.59,259861.69
2710448.647,1257212.125,710447.76,257212.37
2713047.593,1255755.849,713046.75,255756.07
2711400.438,1253417.064,711399.6,253417.26
2710729.712,1249864.232,710728.9,249864.4
2719360.441,1264319.573,719359.64,264319.94
2730293.28,1269135.233,730292.44,269135.68
2729144.846,1267799.524,729144.01,267799.95
2732360.095,1268130.08,732359.31,268130.53
2730834.476,1266643.435,730833.66,266643.84
2732547.687,1265392.733,732546.91,265393.13
2729768.109,1264967.828,729767.31,264968.2
2728015.574,1266241.374,728014.73,266241.78
2727977.539,1264419.491,727976.72,264419.88
2721205.067,1263415.905,721204.26,263416.29
2721053.862,1265773.158,721053.01,265773.56
2722514.139,1262315.797,722513.31,262316.15
2726804.624,1265918.245,726803.75,265918.63
2726042.282,1263392.015,726041.42,263392.37
2724217.845,1266173.921,724216.96,266174.33
2723815.775,1264489.005,723814.92,264489.37
2716961.715,1273712.576,716960.78,273713
2719688.056,1266930.245,719687.19,266930.63
2715749.617,1275998.576,715748.64,275999.03
2733027.83,1262898.846,733027.08,262899.23
2715865.034,1280917.124,715864.06,280917.55
2715908.815,1279139.014,715907.79,279139.48
2718947.794,1281614.287,718946.82,281614.77
2721587.967,1281267.38,721587.01,281267.92
2719090.93,1279176.62,719089.95,279177.13
2718008.22,1277154.264,718007.27,277154.75
2721517.149,1277423.805,721516.24,277424.32
2719716.306,1272904.937,719715.38,272905.36
2723674.406,1281813.951,723673.484,281814.485
2727397.081,1280631.552,727396.2,280632.12
2723873.291,1278816.459,723872.37,278817
2729349.37,1278156.06,729348.53,278156.59
2725846.251,1274926.581,725845.37,274927.05
2721313.834,1275352.173,721312.94,275352.63
2724593.777,1275680.297,724592.88,275680.74
2726769.105,1267647.678,726768.25,267648.1
2722657.338,1272769.87,722656.45,272770.3
2727252.03,1271283.98,727251.16,271284.43
2725452.613,1269701.41,725451.73,269701.83
2727728.697,1269591.817,727727.82,269592.25
2734657.244,1262824.024,734656.52,262824.42
2735168.635,1267930.212,735167.9,267930.67
2733699.243,1269893.874,733698.46,269894.37
2731219.669,1272946.576,731218.82,272947.03
2730142.408,1274747.248,730141.55,274747.74
2733095.76,1275945.1,733094.98,275945.62
2734872.518,1274120.975,734871.76,274121.46
2736866.902,1271371.13,736866.15,271371.61
2731453.897,1276745.111,731453.12,276745.63
2732233.259,1278913.573,732232.46,278914.12
2734788.008,1277587.412,734787.25,277587.92
2729234.775,1280546.687,729233.92,280547.25
2738153.285,1275970.383,738152.54,275970.89
2740503.839,1274125.348,740503.16,274125.85
2737542.176,1269184.315,737541.46,269184.81
2740791.56,1270427.03,740790.85,270427.51
2741553.805,1269543.396,741553.13,269543.85
2737123.767,1266675.973,737123.08,266676.43
2743737.474,1268753.88,743736.79,268754.36
2747190.765,1267257.65,747190.1,267258.14
2746081.299,1270514.028,746080.61,270514.52
2743058.596,1272030.557,743057.9,272031.01
2743406.324,1272354.41,743405.62,272354.9
2747950.22,1264025.87,747949.6,264026.35
2716437.953,1271277.699,716437.02,271278.08
2718747.796,1270398.953,718746.91,270399.35
2716904.946,1267581.329,716904.08,267581.74
2718335.789,1265198.805,718334.94,265199.18
2721385.316,1269314.694,721384.43,269315.1
2723590.144,1268792.768,723589.25,268793.2
2728161.553,1275201.387,728160.65,275201.85
2734187.919,1265110.42,734187.19,265110.81
2737021.036,1264926.59,737020.32,264927.01
2722651.993,1271263.126,722651.1,271263.56
2712531.117,1264285.369,712530.25,264285.67
2712965.274,1270311.864,712964.35,270312.26
2741512.959,1271117.628,741512.29,271118.13
2741286.409,1273085.79,741285.72,273086.24
2722759.06,1087648.19,722758.81,87649.67
2708090.88,1135611.37,708090.56,135612.16
2719037.054,1129901.5,719036.58,129902.25
2717287.83,1133466.909,717287.45,133467.48
2712173.97,1121953.41,712173.63,121954.29
2719091.911,1127209.888,719091.49,127210.77
2723557.5,1119430.248,723557.03,119431.12
2722002.744,1121574.179,722002.34,121575
2722768.311,1123456.755,722767.93,123457.63
2722202.77,1116954.93,722202.32,116955.81
2701198.896,1116246.829,701198.86,116247.63
2706869.605,1115781.234,706869.47,115782.07
2704391.64,1117490.319,704391.54,117491.09
2698129.07,1122502.703,698129.08,122503.49
2691393.71,1123338.84,691393.68,123339.6
2696122.1,1114114.374,696122.16,114115.24
2693480.62,1108704.24,693480.66,108705.31
2698069.841,1107558.072,698069.9,107559.13
2703112.62,1112936.82,703112.58,112937.7
2701887.549,1106779.162,701887.52,106780.26
2706271.867,1110536.534,706271.74,110537.45
2710365.18,1106822.31,710364.92,106823.47
2705200.504,1108228.438,705200.38,108229.46
2713966.311,1111078.336,713966.03,111079.29
2717012.465,1104864.264,717012.16,104865.3
2720525.87,1113971.873,720525.45,113972.76
2720211.406,1106805.351,720211.15,106806.38
2720107.548,1090715.991,720107.32,90717.24
2718165.285,1102899.38,718165.04,102900.44
2718454.52,1104554.961,718454.26,104555.98
2717898.189,1100375.641,717897.92,100376.72
2719136.078,1100172.567,719135.83,100173.63
2720541.32,1102726.96,720541,102728.03
2712102.008,1096663.706,712101.85,96664.73
2713667.166,1100833.122,713666.91,100834.22
2704873.66,1095109.79,704873.55,95110.78
2707301.29,1094024.122,707301.22,94025.1
2710641.019,1094551.675,710640.95,94552.74
2711981.331,1094106.439,711981.25,94107.5
2713530.266,1096706.142,713530.09,96707.18
2714422.792,1087010.975,714422.75,87012.24
2711901.486,1091246.908,711901.42,91248.04
2716942.689,1092849.711,716942.48,92850.93
2717766.084,1090254.146,717765.9,90255.36
2719887.178,1086090.064,719886.99,86091.36
2715554.462,1083351.995,715554.38,83353.4
2716651.57,1078872.99,716651.54,78874.41
2719364.597,1077065.413,719364.55,77066.92
2718168.865,1079430.001,718168.8,79431.44
2719050.381,1083044.473,719050.23,83045.88
2719193.739,1093203.56,719193.52,93204.77
2719472.759,1096149.65,719472.49,96150.72
2722483.1,1083007.08,722482.9,83008.6
2722454.475,1077216.673,722454.35,77218.19
2721366.431,1078880.9,721366.31,78882.38
2723627.864,1079760.522,723627.69,79762.05
2721760.815,1075546.543,721760.71,75548.09
2723615.17,1075776.694,723615.06,75778.27
2724027.062,1077374.749,724026.91,77376.27
2714505.717,1103512.647,714505.47,103513.65
2716887.744,1115307.525,716887.37,115308.36
2709814.662,1115579.719,709814.44,115580.55
2713258.229,1116854.933,713257.88,116855.85
2708580.56,1120993.514,708580.32,120994.35
2708829.614,1118671.069,708829.38,118671.85
2706801.213,1118745.086,706801.02,118745.87
2708945.381,1111444.913,708945.2,111445.82
2722701.29,1114295.327,722700.82,114296.19
2723603.436,1104972.997,723603.061,104973.962
2715006.209,1106292.043,715005.96,106292.98
2707492.527,1109608.415,707492.34,109609.36
2714586.543,1104464.235,714586.33,104465.18
2715459.035,1099541.256,715458.78,99542.29
2714852.019,1100794.107,714851.75,100795.19
2716287.646,1095692.267,716287.47,95693.38
2723933.461,1102866.156,723933.08,102867.18
2721161.873,1097006.423,721161.61,97007.63
2714245.725,1096095.387,714245.54,96096.44
2716248.008,1087479.763,716247.93,87480.99
2717251.78,1085843.146,717251.65,85844.56
2725423.917,1084236.863,725423.59,84238.39
2672846.68,1147831.8,672846.59,147832.06
2679178.61,1140538.97,679178.46,140539.48
2677721.172,1148192.051,677721.038,148192.438
2682287.46,1145476.423,682287.21,145476.9
2682429.267,1151191.3,682429.085,151191.635
2682908.843,1154750.944,682908.616,154751.213
2686917.987,1152767.383,686917.753,152767.74
2686380.84,1156199.75,686380.52,156200.03
2685919.434,1159494.59,685919.1,159494.98
2689271.374,1155787.349,689271.02,155787.77
2680841.725,1160431.053,680841.39,160431.41
2697103.919,1155830.254,697103.52,155830.66
2692465.449,1152825.655,692465.127,152826.033
2690792.064,1148516.901,690791.84,148517.31
2688349.64,1145134.399,688349.57,145134.85
2683160.754,1141732.854,683160.8,141733.29
2685604.057,1136290.416,685604.14,136290.89
2689787.605,1141031.062,689787.53,141031.51
2693724.493,1142520.091,693724.26,142520.53
2695579.63,1147938.07,695579.35,147938.53
2697922.366,1151251.39,697921.974,151251.834
2702662.073,1155683.032,702661.68,155683.53
2705993.337,1155099.622,705992.95,155100.098
2702425.51,1148633.88,702425.21,148634.24
2701276.099,1144407.823,701275.79,144408.26
2694262.951,1137873.09,694262.76,137873.56
2690329.53,1132668.8,690329.51,132669.42
2682423.024,1130598.51,682423.07,130599.28
2679581.226,1129973.357,679581.3,129974.02
2676209.333,1127912.146,676209.42,127912.85
2684311.113,1126576.793,684311.16,126577.5
2689443.714,1129744.23,689443.71,129744.96
2693625.515,1126500.572,693625.58,126501.28
2686911.311,1119554.701,686911.33,119555.53
2679075.267,1121980.697,679075.36,121981.47
2686325.629,1117101.167,686325.69,117101.99
2690479.229,1112059.189,690479.39,112060.09
2692457.372,1117131.643,692457.37,117132.43
2700188.324,1129759.943,700188.15,129760.66
2704227.83,1128199.87,704227.66,128200.65
2705023.933,1132930.57,705023.66,132931.24
2703600.322,1134097.382,703600.1,134098.02
2698173.474,1134440.678,698173.22,134441.4
2708319.759,1142612.712,708319.45,142613.18
2711718.644,1138536.443,711718.34,138537.03
2718379.59,1134684.81,718379.11,134685.5
2714258.801,1140959.376,714258.34,140960.03
2718349.964,1140297.327,718349.34,140297.88
2714992.591,1144734.883,714992.16,144735.41
2707459.524,1145383.05,707459.177,145383.537
2705382.534,1145577.1,705382.25,145577.48
2705621.572,1147397.633,705621.29,147397.98
2712210.13,1153628.27,712209.69,153628.66
2715278.074,1159353.282,715277.5,159353.69
2718028.214,1155267.546,718027.58,155268
2716704.478,1150546.254,716703.86,150546.7
2723867.58,1143644.466,723866.88,143644.99
2718728.423,1132423.614,718728,132424.25
2720580.503,1124806.677,720580.08,124807.58
2709443.325,1092449.16,709443.32,92450.19
2688136.761,1197170.664,688136.09,197171.05
2688101.404,1194753.601,688100.8,194753.95
2688829.813,1190904.085,688829.23,190904.47
2692330.492,1186450.621,692329.86,186451.07
2692928.043,1180694.836,692927.54,180695.27
2688988.24,1173332.58,688987.77,173332.92
2688098.152,1169248.514,688097.72,169248.9
2688102.498,1166398.79,688102.07,166399.15
2681042.472,1162271.031,681042.09,162271.32
2678411.86,1161133.866,678411.52,161134.12
2675288.097,1158713.952,675287.75,158714.27
2686570.137,1163386.562,686569.77,163386.98
2690112.62,1167570.64,690112.2,167571.01
2694973.04,1176948.98,694972.55,176949.32
2695301.843,1179048.824,695301.32,179049.18
2693990.94,1181053.03,693990.39,181053.46
2694867.903,1181290.488,694867.31,181290.92
2696708.458,1180281.631,696707.81,180282.1
2702478.427,1182537.033,702477.73,182537.48
2706101.17,1187150.57,706100.61,187150.98
2701653.63,1191928.444,701652.91,191928.83
2697503.243,1183493.349,697502.69,183493.74
2694497.588,1192426.303,694496.92,192426.65
2691443.14,1191517.95,691442.54,191518.37
2690325.466,1195359.879,690324.84,195360.25
2562243.56,1184673.29,562243.75,184673.11
2564514.439,1190974.836,564514.5,190974.6
2579591.311,1147225.772,579591.7,147225.58
2578725.972,1145096.989,578726.41,145096.77
2578488.973,1149093.312,578489.35,149093.14
2574999.29,1145521.4,574999.68,145521.18
2572352.356,1145669.558,572352.75,145669.33
2569947.783,1143247.577,569948.23,143247.3
2541252.677,1188945.152,541252.919,188944.667
2541691.491,1187734.962,541691.77,187734.46
2543323.4,1187806.909,543323.67,187806.4
2564443.72,1142379.68,564444.08,142379.4
2558662.148,1150437.669,558662.49,150437.32
2561582.445,1146147.356,561582.8,146147.01
2554755.197,1149131.088,554755.516,149130.719
2552443.66,1149713.04,552444.04,149712.66
2553587.211,1147474.161,553587.52,147473.78
2560378.992,1134762.288,560379.42,134762
2557749.95,1131962.61,557750.5,131962.3
2560792.062,1132463.16,560792.56,132462.88
2563253.75,1125103.54,563254.34,125103.23
2563180.37,1121428.69,563180.97,121428.42
2565566.206,1122896.295,565566.75,122896.03
2566636.77,1117578.75,566637.36,117578.48
2566092.463,1120778.478,566092.99,120778.22
2571967.76,1116494.31,571968.32,116493.89
2579189.03,1116659.31,579189.64,116659.14
2574711.715,1122411.657,574712.15,122411.4
2581209.78,1121009.59,581210.44,121009.34
2578598.241,1126520.845,578598.68,126520.58
2572026.637,1128330.66,572027.05,128330.29
2570936.15,1130675.78,570936.61,130675.39
2568736.353,1127772.109,568736.79,127771.77
2570895.727,1126451.809,570896.12,126451.53
2569458.331,1124559.034,569458.74,124558.78
2568566.749,1121487.467,568567.3,121487.17
2568622.33,1120002.893,568622.89,120002.6
2568697.776,1117991.466,568698.35,117991.15
2567665.46,1123910.588,567665.97,123910.32
2566395.803,1125198.383,566396.28,125198.12
2566833.915,1128926.271,566834.4,128925.97
2569336.36,1131602.757,569336.81,131602.4
2570465.85,1134203.989,570466.29,134203.6
2567760.219,1132618.579,567760.663,132618.214
2563694.778,1132332.212,563695.23,132331.84
2568329.508,1133869.832,568329.943,133869.436
2566398.99,1135725.49,566399.47,135725.06
2568941.69,1135490.478,568942.16,135490.11
2573882.544,1138226.946,573883.04,138226.6
2567784.199,1141360.507,567784.58,141360.2
2574463.733,1143528.152,574464.23,143527.88
2574249.148,1140584.401,574249.63,140584.09
2576867.485,1140196.832,576868.03,140196.56
2577738.398,1147320.551,577738.75,147320.36
2578987.104,1141351.32,578987.58,141351.06
2576210.936,1134733.53,576211.37,134733.14
2574823.42,1131084.599,574823.89,131084.2
2578474.354,1133194.981,578474.76,133194.57
2561379.102,1137352.056,561379.48,137351.69
2560799.671,1140418.272,560800,140417.89
2560269.325,1138163.355,560269.71,138162.94
2558852.08,1137262.492,558852.49,137262.11
2557558.676,1138634.887,557559.09,138634.45
2559529.399,1142081.104,559529.67,142080.78
2561410.591,1142363.347,561410.92,142363.01
2560470.994,1143724.041,560471.29,143723.72
2558235.14,1144936.62,558235.4,144936.27
2557101.587,1143847.253,557101.87,143846.92
2558192.235,1144067.351,558192.51,144067.03
2556619.939,1145411.269,556620.22,145410.92
2557446.289,1146864.745,557446.59,146864.38
2559609.237,1145372.66,559609.62,145372.29
2557993.57,1148192.577,557993.87,148192.22
2556310.73,1148484.598,556311.04,148484.23
2554689.83,1146961.185,554690.11,146960.81
2553653.385,1145659.61,553653.71,145659.24
2551452.991,1147735.311,551453.351,147734.924
2547173.35,1153528.56,547173.71,153528.13
2546432.89,1151315.49,546433.28,151315.05
2549712.596,1152162.401,549712.96,152161.99
2548694.695,1150163.244,548695.04,150162.84
2543658.718,1154048.467,543659.09,154048.02
2537680.826,1150797.6,537681.26,150797.21
2538243.894,1151574.25,538244.31,151573.81
2537053.548,1150988.104,537053.98,150987.7
2536857.499,1152056.479,536857.92,152056.05
2536142.722,1151418.564,536143.15,151418.14
2538101.955,1152748.943,538102.36,152748.53
2536619.599,1152983.057,536620.01,152982.61
